SMILES,pIC50,weight,logp,h_bond_donor,h_bond_acceptors,rotatable_bonds,atoms,heavy_atoms,molar_refractivity,topological_polar_surface_area,formal_charge,rings
CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1,4.455931955649724,336.116172624,5.053400000000004,2.0,2.0,4.0,25.0,25.0,94.98760000000003,57.53,0.0,3.0
O=C(O)C1(c2ccc(-c3ccc(C(F)(F)F)cc3)c(F)c2)CC1,3.9546770212133424,324.077342504,4.627700000000002,1.0,1.0,3.0,23.0,23.0,75.38580000000002,37.3,0.0,3.0
O=C(O)C1(c2ccc(-c3ccc(C(F)(F)F)cc3)c(F)c2)CC1,4.657577319177793,324.077342504,4.627700000000002,1.0,1.0,3.0,23.0,23.0,75.38580000000002,37.3,0.0,3.0
O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,4.3872161432802645,324.012013172,4.915700000000002,1.0,1.0,3.0,21.0,21.0,80.40380000000003,37.3,0.0,3.0
O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,4.853871964321762,324.012013172,4.915700000000002,1.0,1.0,3.0,21.0,21.0,80.40380000000003,37.3,0.0,3.0
O=C(O)C1(c2ccc(-c3csc4ccccc34)c(F)c2)CC1,4.016373712875465,312.062028876,4.823600000000002,1.0,2.0,3.0,22.0,22.0,85.76680000000003,37.3,0.0,4.0
CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1,4.337242168318426,366.199508324,6.292700000000005,1.0,1.0,4.0,27.0,27.0,105.37380000000006,37.3,0.0,4.0
CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1,3.995678626217357,366.199508324,6.292700000000005,1.0,1.0,4.0,27.0,27.0,105.37380000000006,37.3,0.0,4.0
CC(C)(C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1,4.151195298948196,326.092992568,4.873700000000003,1.0,1.0,3.0,23.0,23.0,77.49980000000002,37.3,0.0,2.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)cc3)c(F)c2)CC1,4.5003129173815966,348.116172624,4.981500000000002,2.0,2.0,4.0,26.0,26.0,97.48460000000004,57.53,0.0,4.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)cc3)c(F)c2)CC1,3.388276691992658,348.116172624,4.981500000000002,2.0,2.0,4.0,26.0,26.0,97.48460000000004,57.53,0.0,4.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1,4.473660722610156,366.106750812,5.120600000000003,2.0,2.0,4.0,27.0,27.0,97.44260000000003,57.53,0.0,4.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1,3.9546770212133424,366.106750812,5.120600000000003,2.0,2.0,4.0,27.0,27.0,97.44260000000003,57.53,0.0,4.0
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(F)cc4)c(F)c3)c(F)c2)CC1,4.237321436272564,368.10241438,5.554100000000003,1.0,1.0,4.0,27.0,27.0,95.73580000000003,37.3,0.0,4.0
CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1,4.958607314841775,410.225723072,6.592600000000005,1.0,2.0,5.0,30.0,30.0,116.21280000000006,46.53,0.0,4.0
O=C(O)C1(c2ccc(-c3ccc(OC4CCOCC4)cc3)c(F)c2)CC1,4.091514981121351,356.14238737200003,4.166700000000004,1.0,3.0,5.0,26.0,26.0,94.85280000000006,55.760000000000005,0.0,4.0
O=C(O)C1(c2ccc(-c3ccc(OC4CCC(C(F)(F)F)CC4)cc3)c(F)c2)CC1,4.752026733638194,422.15050744399997,6.108800000000004,1.0,2.0,5.0,30.0,30.0,102.81280000000005,46.53,0.0,4.0
CC(c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1)c1nnn[nH]1,3.9430951486635273,336.0998092640001,4.176400000000002,1.0,3.0,3.0,24.0,24.0,78.5327,54.46,0.0,3.0
CC(C(N)=O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.1938200260161125,311.027997584,4.388300000000002,1.0,1.0,3.0,20.0,20.0,79.46540000000002,43.09,0.0,2.0
CC(C(N)=O)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.920818753952375,311.027997584,4.388300000000002,1.0,1.0,3.0,20.0,20.0,79.46540000000002,43.09,0.0,2.0
CC(C(=O)OC(C)(C)C)c1ccc(-c2cc(Cl)cc(Cl)c2)c(F)c1,4.698970004336019,368.074613428,6.2447000000000035,0.0,2.0,3.0,24.0,24.0,96.11600000000004,26.3,0.0,2.0
C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.552841968657781,244.089957876,3.6808000000000023,1.0,1.0,3.0,18.0,18.0,67.88680000000002,37.3,0.0,2.0
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)c1,8.2839966563652,655.409755176,5.1006000000000045,4.0,5.0,18.0,48.0,48.0,191.14149999999944,133.63,0.0,3.0
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](CC(C)C)[C@@H](N)C[C@@H](C)C(=O)Nc2ccc(F)cc2)c1,5.221848749616356,526.331919456,5.224600000000004,3.0,4.0,14.0,38.0,38.0,150.42279999999985,104.53,0.0,2.0
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](CC(C)C)[C@H](N)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)c1,5.00436480540245,621.4254052399999,4.904000000000005,4.0,5.0,18.0,45.0,45.0,180.4504999999995,133.63,0.0,2.0
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](CC(C)C)[C@@H](N)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)c1,6.130768280269024,621.4254052399999,4.904000000000005,4.0,5.0,18.0,45.0,45.0,180.4504999999995,133.63,0.0,2.0
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)C[C@@H](C)C(=O)Nc2ccc(F)cc2)c1,6.7447274948966935,560.3162693920001,5.421200000000004,3.0,4.0,14.0,41.0,41.0,161.1137999999997,104.53,0.0,3.0
CCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,6.698970004336019,523.304621412,5.0602000000000045,3.0,5.0,12.0,38.0,38.0,145.4288999999998,107.97,0.0,3.0
CCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1=O,5.167491087293763,431.27840666400004,3.267900000000001,3.0,4.0,10.0,31.0,31.0,118.91290000000005,98.74000000000001,0.0,2.0
CCC[C@H](C(=O)NC/C=C/Cc1ccccc1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,5.522878745280337,637.387957112,7.469900000000009,2.0,4.0,16.0,47.0,47.0,187.79539999999938,87.74000000000001,0.0,4.0
CCC[C@H](C(=O)NC1CCCC1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,5.221848749616356,575.372307048,6.613600000000007,2.0,4.0,13.0,42.0,42.0,165.89839999999958,87.74000000000001,0.0,4.0
CCC[C@H](C(=O)NCc1ccco1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,5.522878745280337,587.3359215400001,6.464200000000007,2.0,5.0,14.0,43.0,43.0,166.05439999999956,100.88,0.0,4.0
CCCCNC(=O)[C@@H](CCC)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,5.301029995663981,563.372307048,6.471100000000007,2.0,4.0,15.0,41.0,41.0,163.4173999999996,87.74000000000001,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(NN3CCCCC3)c2)C1=O,7.130768280269024,513.367890364,4.060600000000002,3.0,5.0,12.0,37.0,37.0,147.22479999999985,107.76999999999998,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(C(F)(F)F)cc3)c2)C1=O,7.522878745280337,574.3130758320001,6.0102000000000055,3.0,4.0,12.0,41.0,41.0,152.90479999999977,104.53,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(OC)cc3)c2)C1=O,6.795880017344075,536.336255888,5.000000000000004,3.0,5.0,13.0,39.0,39.0,154.45479999999975,113.75999999999999,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(F)c(Cl)c3)c2)C1=O,7.769551078621726,558.27729704,5.783900000000005,3.0,4.0,12.0,39.0,39.0,152.87079999999978,104.53,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc4c(c3)OCO4)c2)C1=O,6.818156412055227,550.315520444,4.720100000000003,3.0,6.0,12.0,40.0,40.0,154.02579999999975,122.99000000000001,0.0,4.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3cccc(OC)c3)c2)C1=O,7.267606240177032,536.336255888,5.000000000000004,3.0,5.0,13.0,39.0,39.0,154.45479999999975,113.75999999999999,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3cccc(C)c3)c2)C1=O,7.769551078621726,520.3413412680001,5.299820000000004,3.0,4.0,12.0,38.0,38.0,152.63979999999975,104.53,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3Cl)c2)C1=O,7.5376020021010435,540.286718852,5.6448000000000045,3.0,4.0,12.0,38.0,38.0,152.91279999999975,104.53,0.0,3.0
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3)c2)C1=O,7.823908740944319,506.325691204,4.991400000000003,3.0,4.0,12.0,37.0,37.0,147.90279999999981,104.53,0.0,3.0
CN1CCCC1CCNC(=O)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,6.275724130399211,505.18020518399993,4.450700000000004,1.0,5.0,8.0,34.0,34.0,133.90449999999998,78.95000000000002,0.0,4.0
O=C(OC[C@H]1CCC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,7.795880017344075,559.227155376,5.711400000000006,0.0,5.0,6.0,38.0,38.0,148.6657999999998,70.16,0.0,5.0
O=C(OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,6.7447274948966935,545.2115053120001,5.321300000000006,0.0,5.0,6.0,37.0,37.0,144.04879999999986,70.16,0.0,5.0
O=C(NC1CCN(Cc2ccccc2)CC1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,6.853871964321762,567.195855248,5.625200000000006,1.0,5.0,8.0,39.0,39.0,151.90649999999968,78.95000000000002,0.0,5.0
O=C(OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,6.920818753952375,545.2115053120001,5.321300000000005,0.0,5.0,6.0,37.0,37.0,144.04879999999986,70.16,0.0,5.0
O=C(OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(CCO)CC1,6.267606240177032,507.15946974,2.980900000000002,1.0,6.0,7.0,34.0,34.0,129.12860000000003,90.39,0.0,4.0
CN1CCN(C(=O)OC[C@H]2CC[C@@H](c3ccccc3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1,6.346787486224656,477.14890505599993,3.618400000000003,0.0,5.0,5.0,32.0,32.0,123.09980000000003,70.16,0.0,4.0
O=C(NCCCn1ccnc1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,6.187086643357144,502.14415402399993,4.247400000000004,1.0,6.0,9.0,34.0,34.0,128.87650000000002,93.53,0.0,4.0
CN1CCCC1CCNC(=O)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,6.221848749616356,505.18020518399993,4.444900000000004,1.0,5.0,8.0,34.0,34.0,132.30149999999998,78.95000000000002,0.0,4.0
O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,7.136677139879544,531.195855248,4.937000000000005,0.0,5.0,5.0,36.0,36.0,141.03479999999988,70.16,0.0,5.0
O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,7.221848749616356,559.227155376,5.717200000000006,0.0,5.0,7.0,38.0,38.0,150.26879999999974,70.16,0.0,5.0
O=C(OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,6.443697499232712,545.2115053120001,5.327100000000006,0.0,5.0,6.0,37.0,37.0,145.65179999999984,70.16,0.0,5.0
O=C(NC1CCN(Cc2ccccc2)CC1)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,6.721246399047171,581.211505312,6.021100000000007,1.0,5.0,9.0,40.0,40.0,158.1264999999996,78.95000000000002,0.0,5.0
O=C(NC1CCN(Cc2ccccc2)CC1)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,6.045757490560675,567.195855248,5.6310000000000064,1.0,5.0,8.0,39.0,39.0,153.50949999999966,78.95000000000002,0.0,5.0
O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,6.7447274948966935,559.227155376,5.717200000000006,0.0,5.0,7.0,38.0,38.0,150.26879999999974,70.16,0.0,5.0
O=C(OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,6.0,545.2115053120001,5.327100000000006,0.0,5.0,6.0,37.0,37.0,145.65179999999984,70.16,0.0,5.0
O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(CCO)CC1,6.167491087293763,521.175119804,3.376800000000002,1.0,6.0,8.0,35.0,35.0,135.34859999999998,90.39,0.0,4.0
O=C(OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(CCO)CC1,6.055517327849832,507.15946974,2.9867000000000017,1.0,6.0,7.0,34.0,34.0,130.73160000000001,90.39,0.0,4.0
CN1CCN(C(=O)OCCCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,6.107905397309519,491.16455511999993,4.014300000000003,0.0,5.0,6.0,33.0,33.0,129.31980000000004,70.16,0.0,4.0
CN1CCN(C(=O)OCCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,5.721246399047171,477.14890505599993,3.6242000000000028,0.0,5.0,5.0,32.0,32.0,124.70280000000004,70.16,0.0,4.0
O=C(NCCCn1ccnc1)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,7.0655015487564325,516.1598040879999,4.643300000000004,1.0,6.0,10.0,35.0,35.0,135.09649999999996,93.53,0.0,4.0
O=C(NCCCn1ccnc1)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,6.552841968657781,502.14415402399993,4.253200000000004,1.0,6.0,9.0,34.0,34.0,130.4795,93.53,0.0,4.0
CN1CCCC1CCNC(=O)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,6.657577319177793,519.1958552479999,4.840800000000004,1.0,5.0,9.0,35.0,35.0,138.52149999999992,78.95000000000002,0.0,4.0
O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,9.522878745280336,621.223961816,6.522200000000008,0.0,5.0,6.0,42.0,42.0,155.6797999999997,70.16,0.0,6.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC[C@@H](O)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,7.251811972993799,456.14857070799997,3.3976000000000024,1.0,5.0,5.0,30.0,30.0,112.83760000000004,87.15,0.0,4.0
CCC[C@@H]1CCC[C@H](C2(OC(=O)N3CC[C@@H](O)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,7.327902142064283,470.164220772,3.7877000000000036,1.0,5.0,6.0,31.0,31.0,117.45460000000006,87.15,0.0,4.0
O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC[C@@H](O)C1,7.337242168318426,468.148570708,3.3976000000000024,1.0,5.0,5.0,31.0,31.0,115.27060000000006,87.15,0.0,5.0
O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC[C@@H](O)C1,7.769551078621726,540.1297270839999,4.638500000000006,1.0,5.0,5.0,36.0,36.0,127.85760000000003,87.15,0.0,5.0
O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,7.853871964321762,553.1625044319999,3.4833000000000025,1.0,6.0,7.0,36.0,36.0,126.12060000000008,90.39,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,7.920818753952375,499.19076986799996,2.940900000000002,1.0,6.0,7.0,33.0,33.0,125.73960000000004,90.39000000000001,0.0,4.0
O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,7.568636235841013,511.190769868,2.940900000000001,1.0,6.0,7.0,34.0,34.0,128.17260000000007,90.39,0.0,5.0
O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,8.455931955649724,591.214540004,5.823700000000006,0.0,5.0,6.0,39.0,39.0,141.0407999999999,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.455931955649724,537.24280544,5.281300000000006,0.0,5.0,6.0,36.0,36.0,140.6597999999999,70.16,0.0,5.0
CCC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.602059991327963,551.2584555039999,5.671400000000006,0.0,5.0,7.0,37.0,37.0,145.27679999999984,70.16,0.0,5.0
O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,8.55284196865778,549.2428054400001,5.281300000000005,0.0,5.0,6.0,37.0,37.0,143.09279999999987,70.16,0.0,6.0
O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,8.619788758288394,583.171926244,4.1818000000000035,1.0,6.0,7.0,39.0,39.0,140.75959999999992,90.39,0.0,5.0
CC(C)(CO)N1CCN(C(=O)OC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,7.920818753952375,539.222069996,3.7195000000000027,1.0,6.0,7.0,36.0,36.0,137.38459999999992,90.39000000000001,0.0,5.0
O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCO)CC1,7.795880017344075,525.206419932,3.331000000000002,1.0,6.0,8.0,35.0,35.0,132.78960000000004,90.39,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1,7.5376020021010435,539.2629341679999,4.906100000000005,0.0,5.0,6.0,37.0,37.0,135.56579999999997,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1,7.091514981121351,529.242198724,3.3443000000000023,1.0,6.0,7.0,36.0,36.0,129.85760000000005,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,8.161150909262744,539.2629341679999,4.906100000000005,0.0,5.0,6.0,37.0,37.0,135.56579999999997,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,7.568636235841013,527.2265486599999,3.096700000000002,1.0,6.0,7.0,36.0,36.0,127.72160000000007,90.39000000000001,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,8.017728766960431,529.242198724,3.3443000000000023,1.0,6.0,7.0,36.0,36.0,129.85760000000005,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(F)cc1,7.795880017344075,521.2723559799999,4.767000000000005,0.0,5.0,6.0,36.0,36.0,135.60779999999997,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(F)cc1,7.602059991327962,509.23597047199996,2.957600000000001,1.0,6.0,7.0,35.0,35.0,127.76360000000005,90.39000000000001,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(F)cc1,8.0,511.25162053599996,3.2052000000000014,1.0,6.0,7.0,35.0,35.0,129.89960000000002,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.455931955649724,525.206419932,3.4719000000000024,1.0,6.0,7.0,35.0,35.0,132.81559999999996,90.39000000000001,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.161150909262744,527.222069996,3.7195000000000027,1.0,6.0,7.0,35.0,35.0,134.95159999999993,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,7.769551078621726,513.206419932,3.331000000000002,1.0,6.0,8.0,34.0,34.0,130.3566,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)C[C@@H]3C)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,7.920818753952375,513.206419932,3.3294000000000024,1.0,6.0,7.0,34.0,34.0,130.3346,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)[C@@H](C)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,7.886056647693163,513.206419932,3.3294000000000024,1.0,6.0,7.0,34.0,34.0,130.3346,90.39000000000001,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(CCO)(OC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.045757490560675,528.2060855839999,4.1944000000000035,1.0,6.0,8.0,35.0,35.0,132.89059999999998,96.38,0.0,4.0
CCCC1(O)CCN(C(=O)OC2([C@H]3CCC[C@@H](CC)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)C1,7.552841968657781,498.19552089999996,4.567900000000004,1.0,5.0,7.0,33.0,33.0,126.68860000000005,87.15,0.0,4.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(O)(CC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.494850021680094,498.1955209,4.567900000000004,1.0,5.0,6.0,33.0,33.0,126.68860000000004,87.15,0.0,4.0
CCC1(O)CCN(C(=O)O[C@H]2CCC3CCCC2N3S(=O)(=O)c2ccc(Cl)cc2)CC1,6.982966660701219,470.16422077199996,3.7877000000000036,1.0,5.0,4.0,31.0,31.0,117.45460000000006,87.15,0.0,4.0
CC(C)(CO)N1CCN(C(=O)O[C@H]2CCC3CCCC2N3S(=O)(=O)c2ccc(Cl)cc2)CC1,7.244125144327507,499.19076986799996,2.939300000000001,1.0,6.0,5.0,33.0,33.0,125.71760000000005,90.39000000000001,0.0,4.0
O=C(O[C@@H]1CCC2CCCC1N2S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,5.615288257061717,509.21150531200004,4.5011000000000045,0.0,5.0,4.0,34.0,34.0,131.42580000000004,70.16,0.0,5.0
O=C(O[C@H]1CCC2CCCC1N2S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,7.823908740944319,509.21150531200004,4.5011000000000045,0.0,5.0,4.0,34.0,34.0,131.42580000000004,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(O)(CC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,8.366531544420413,498.1955209,4.567900000000004,1.0,5.0,6.0,33.0,33.0,126.68860000000004,87.15,0.0,4.0
CC(C)(CO)N1CCN(C(=O)OC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,7.4089353929735005,539.222069996,3.7195000000000027,1.0,6.0,7.0,36.0,36.0,137.38459999999992,90.39000000000001,0.0,5.0
O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCO)CC1,7.494850021680094,525.206419932,3.331000000000002,1.0,6.0,8.0,35.0,35.0,132.78960000000004,90.39,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1,6.841637507904751,539.2629341679999,4.906100000000005,0.0,5.0,6.0,37.0,37.0,135.56579999999997,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,7.346787486224656,539.2629341679999,4.906100000000005,0.0,5.0,6.0,37.0,37.0,135.56579999999997,70.16,0.0,5.0
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,7.698970004336019,529.242198724,3.3443000000000023,1.0,6.0,7.0,36.0,36.0,129.85760000000005,90.39000000000001,0.0,4.0
